Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name
5471.79,6321.19,615585.58,79,29,0,15,40,0.00259,20.99,5.010721,0.0,17.0,1.938295,0.0,0.0,0.0,108,153.12533,145.3109216,0.0,-7.81440836,110.0,1176667.789,1094053.764,0.0,12.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,220500.0,13843.15046,0.00529,309950.0,43762.15058,0.0,0.0,0.0,13.0,52.0
222.65,17905.07,361441.22,15,20,0,5,1,0.027292,5.220203,2.890298,0.6190319999999999,5.21937,3.852752,0.0,0.0,0.0,35,57.79127616,57.80595046,0.0,0.014674304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.45,1758.19,59305.53,22,9,0,4,11,0.4964,39.873314,16.038995,0.0,40.0,6.560608,0.0,0.0,0.0,31,144.3333748,144.3509569,0.0,0.017582067,12.0,230633.0337,230633.0132,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.012432,198000.0,38438.83894,4.0132,198000.0,38438.83553,0.0,0.0,0.0,3.0,4.0
0.0,36572.61,182863.07,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.05,0.0,72.15,3,1,0,1,3,101.0,101.0,101.0,0.05,54.94156,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791.69,2218.5,104068.4,67,23,0,15,29,0.02,246.07676,27.020526,0.0,200.0,9.455127,0.0,0.0,0.0,90,633.4935386,621.4721067,0.0,-12.0214319,57.0,9974.220147,9974.202118,0.0,23.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4306.077955,321.749037,0.0,3306.100665,383.623158,0.0,0.0,0.0,10.0,11.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,5162.68,345899.4,0,67,1,4,0,0.0,1.026556,0.824167,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,55.21915942,0.0,55.21915942,4.0,7.555273559,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.423538,5.0,1.888818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,1565.86,192600.78,0,123,1,3,0,0.0,1.333481,0.552005,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0,67.89663928,0.0,67.89663928,2.0,1.955314261,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7491329999999999,1.206181,0.977657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,1828.89,226782.38,0,124,1,3,0,0.0,1.707459,0.878109,0.0,0.0,0.0,0.0,0.0,0.0,125,0.0,108.8854887,0.0,108.8854887,2.0,3.429131697,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8112189999999999,2.617913,1.714566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20746.43,13679.01,1226092.45,38,32,0,13,18,0.983485,300.0,54.828862,0.0,200.0,46.433874,0.0,0.0,0.0,70,1764.487222,1754.5235739999996,0.0,-9.96364786,40.0,116984.4969,107409.4529,0.0,11.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,62356.0,4874.354036,0.0,30174.22951,6713.090803,0.0,0.0,0.0,11.0,17.0
216.89,46.66,653215.9,1096,8904,0,1646,529,0.0,640.2712799999998,8.338713,0.03,2000.0,51.909624,0.0,0.0,0.0,10000,56892.94749,74247.89855,0.0,17354.95106,135.0,42960759.65,2966114.0,0.0,2.0,58.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,13331992.0,401502.4266,0.0,700000.0,105932.6429,0.0,0.0,0.0,6.0,69.0
22.62,0.0,67.87,3,1,0,1,3,101.0,101.0,101.0,0.1,51.890124,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.64,46076.51,92160.3,2,2,0,1,2,5e-05,0.00016,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.00021,0.0,0.00021,6.0,17.14300002,15.80600002,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.806,4.28575,0.0,15.806,7.903,0.0,0.0,0.0,2.0,3.0
5738.98,1077.51,31575.97,4,8,0,7,4,0.0,0.99,0.336922,0.183413,1.842946,0.6726850000000001,0.0,0.0,0.0,12,2.69074141,2.69537441,0.0,0.004633,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.99,0.0,68.97,3,1,0,1,3,101.0,101.0,101.0,0.2,65.76065200000001,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.43,0.0,326.85,2,1,0,1,2,101.0,101.0,101.0,0.004906,100.99411,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.78,0.0,315.57,2,1,0,1,2,101.0,101.0,101.0,0.251393,100.747623,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.97,1933.24,27078.93,14,14,0,3,2,4.995,94.390763,36.645496,4.99416,94.389923,36.644656,0.0,0.0,0.0,28,513.0251883999998,513.0369484,0.0,0.01176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2364.45,1,1,0,1,1,0.012394,0.012394,0.012394,0.011774,0.011774,0.011774,0.0,0.0,0.0,2,0.01177443,0.01239443,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,9311.69,83831.33,9,9,0,6,1,0.7168359999999999,48.044585,24.472503,0.7164159999999999,48.044165,24.472083,0.0,0.0,0.0,18,220.2487461,220.2525261,0.0,0.00378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,335.01,29514.53,148,85,0,76,119,0.0031,17.2,1.486016,0.0,40.0,0.850223,0.0,0.0,0.0,233,125.8329699,126.3113213,0.0,0.478351338,327.0,2459664.8340000003,2459414.8340000003,0.0,2.0,130.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,493395.25,11602.19261,0.0,907024.4,21386.21595,0.0,0.0,0.0,97.0,100.0
0.0,696.71,15722.88,1,14,0,14,1,0.005196,2.494,0.6365529999999999,9.410875,9.410875,9.410875,0.0,0.0,0.0,15,9.41087529,8.91173629,0.0,-0.4991390000000001,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165.1,0.0,330.2,2,1,0,1,2,101.0,101.0,101.0,1.0,100.99736,50.99868,0.0,0.0,0.0,3,101.9973598,101.0,0.0,-0.997359782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.92,0.0,50.75,3,1,0,1,3,101.0,101.0,101.0,4.0,81.648451,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3291.9,319314.0,0,97,1,4,0,0.0,1.046938,0.438296,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,42.51475574,0.0,42.51475574,4.0,4.19785956,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.903485,1.049465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,8745.85,201154.47,0,23,1,4,0,0.0,1.002585,0.605083,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,13.91691037,0.0,13.91691037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1927.39,17147.72,1,6,0,2,1,0.718625,30.0,10.119771,60.717575,60.717575,60.717575,0.0,0.0,0.0,7,60.717575,60.718625,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,78231.1,1,1,0,1,1,0.5,0.5,0.5,0.4991390000000001,0.4991390000000001,0.4991390000000001,0.0,0.0,0.0,2,0.4991390000000001,0.5,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162.58,0.3,325.77,2,2,0,2,2,29.012818,71.98718199999998,50.5,0.133444,100.865571,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497.07,1001.04,425265.47,89,25,0,11,50,0.015,12.995,4.3468860000000005,0.0,12.0,1.368765,0.0,0.0,0.0,114,121.8201,108.67214479999998,0.0,-13.14795523,90.0,1121363.199,1153631.685,0.0,13.0,26.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,900000.0,20388.4218,0.0,900000.0,32960.90527,0.0,0.0,0.0,25.0,37.0
21.63,0.0,64.9,3,1,0,1,3,101.0,101.0,101.0,5.10765,85.813199,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.69,0.0,325.38,2,1,0,1,2,101.0,101.0,101.0,0.854525,100.14449,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.71,0.0,68.12,3,1,0,1,3,101.0,101.0,101.0,3.061761,87.751576,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.28,1373.03,547303.7,385,389,0,2,1,1.000004,1.762077,1.015529,0.997172,2.064833,1.025341,0.0,0.0,0.0,774,394.756205,395.0408369,0.0,0.284631892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.42,0.61,330.05,2,2,0,2,2,2.79414,98.20586,50.5,0.154,100.844974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.54,0.0,315.08,2,1,0,1,2,101.0,101.0,101.0,1.0,99.999016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.09,30616.2,244996.18,6,8,0,5,1,0.01,0.488468,0.22358,0.102956,0.490912,0.296689,0.0,0.0,0.0,14,1.78013201,1.78863676,0.0,0.00850475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.33,0.33,70.65,3,2,0,2,3,16.705301000000002,84.294699,50.5,1.0,70.154762,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.84,4640.02,1002357.82,194,207,0,18,27,0.000234,30.23,11.223954,0.0,70.32915,11.975238,0.0,0.0,0.0,401,2323.196261,2323.358509,0.0,0.162247586,27.0,7686.586254000002,7335.2547,0.0,3.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1796.0,480.411641,0.0,1800.0,666.8413360000002,0.0,0.0,0.0,5.0,9.0
0.0,1621.98,201125.9,0,124,1,2,0,0.0,0.583126,0.280752,0.0,0.0,0.0,0.0,0.0,0.0,125,0.0,34.81321268,0.0,34.81321268,2.0,0.8901910590000001,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.166824,0.723368,0.445096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
22681.69,191.99,46899.28,2,8,0,8,2,0.5,4.0,1.313578,0.507759,9.999139,5.253449,0.0,0.0,0.0,10,10.506898,10.50862,0.0,0.0017219999999999,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
61.03,36.74,394171.35,1103,8897,0,489,488,0.0,1999.998587,9.526978,0.1,5999.999,75.747375,0.0,0.0,0.0,10000,83549.355,84761.52103999999,0.0,1212.166041,15.0,9541.47969,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4730.216746,636.098646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
74167.47,76176.24,833921.12,2,9,0,7,2,0.01,14.58,5.506859,2.3,13.0,7.65,0.0,0.0,0.0,11,15.3,49.56172655,0.0,34.26172655,14.0,1509.22385,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,961.440526,107.801704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.0,0.0,26.72,1,1,0,1,1,0.132145,0.132145,0.132145,0.131641,0.131641,0.131641,0.0,0.0,0.0,2,0.13164093,0.13214493,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.56,3076.03,1047105.15,2636,10,0,5,19,0.0,200.0,36.958411,0.0,70.003,0.92598,0.0,0.0,0.0,2646,2440.8834,369.5841148,0.0,-2071.299285,64.0,216846.7615,9642.101129,0.0,7.0,42.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,69824.43,3872.263599,0.0,7281.815637999999,1205.262641,0.0,0.0,0.0,7.0,44.0
5246.94,3796.31,499045.68,64,43,0,23,30,9.1e-05,23.248651,4.622113,0.0,20.0,3.102742,0.0,0.0,0.0,107,198.5754565,198.7508386,0.0,0.175382055,43.0,5955.56184,4932.791361,0.0,16.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3356.2382299999995,220.576364,0.0,1142.817032,308.29946,0.0,0.0,0.0,6.0,20.0
0.0,0.0,1.85,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49127.28,110.88,295207.17,6,4,0,3,6,0.700026,3.483335,2.666938,0.0,5.15,1.7771669999999995,0.0,0.0,0.0,10,10.663,10.66775107,0.0,0.00475107,5.0,20539.184,5.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.77,20180.614,5134.795999999999,5.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0
0.0,1325.31,128555.55,0,97,1,6,0,0.0,206.372758,54.674138,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,5303.391356,0.0,5303.391356,4.0,664.8515447000002,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,600.0,166.212886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,23.53,400.0,0,17,1,5,0,0.003,7.0,2.291824,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,38.961,0.0,38.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.14,0.69,319.67,2,2,0,2,2,45.129696,55.870304,50.5,2.999496,97.99952,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,30472.9,182837.38,0,6,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542.87,300.55,1532862.8,98,3945,0,9,17,0.004155,7078.874416,16.522833,0.0,8750.0,665.6623099999998,0.0,0.0,0.0,4043,65234.90633,65182.5762,0.0,-52.33013045,13.0,8391.431391,9.905574523,0.0,1.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4686.684976,762.857399,2.3462,7.559375,4.952787,0.0,0.0,0.0,2.0,11.0
17.54,434.15,13480.57,26,30,0,4,1,0.013909,0.540245,0.124375,0.044039,0.7148359999999999,0.139704,0.0,0.0,0.0,56,3.632315464,3.731242964,0.0,0.0989275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508.52,984.54,5939.73,2,5,0,4,2,0.03,1.0,0.466,1.164716,1.164905,1.164811,0.0,0.0,0.0,7,2.329622,2.33,0.0,0.000378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047.43,488.02,502293.88,323,336,0,174,280,0.0,39.917,1.829794,0.32,20.0,1.857758,0.0,0.0,0.0,659,600.0558272999998,614.8107123,0.0,14.75488491,10.0,14633.86871,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12757.0,1463.3868710000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,122.0,205122.43,1,11,0,10,1,0.5,4.99,1.625471,17.879319,17.879319,17.879319,0.0,0.0,0.0,12,17.87931877,17.88017977,0.0,0.0008609999999999,4.0,1.337,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.337,0.33425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
160.38,0.6,321.95,2,2,0,2,2,44.759506,56.24049399999999,50.5,0.41,100.589016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,82.07,16268.6,1,13,0,12,1,0.1,10.0,3.436865,44.67,44.67,44.67,0.0,0.0,0.0,14,44.67,44.67924914,0.0,0.00924914,2.0,28.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,15.0,14.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
59.56,3834.24,574517.77,54,149,0,4,1,0.132625,2.98,0.380018,0.601568,3.587813,1.04546,0.0,0.0,0.0,203,56.45486321,56.62264583,0.0,0.167782617,3.0,367.0703572,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,365.0,122.356786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,2217.32,319294.23,0,144,1,7,0,0.0,10.027575,0.6495850000000001,0.0,0.0,0.0,0.0,0.0,0.0,145,0.0,93.54023039,0.0,93.54023039,4.0,11.53587918,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.712648,2.88397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,4049.19,226754.57,0,56,1,3,0,0.0,0.913382,0.343714,0.0,0.0,0.0,0.0,0.0,0.0,57,0.0,19.24798457,0.0,19.24798457,2.0,0.580894325,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.237041,0.343853,0.290447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
372.54,281.48,2152.5,2,5,1,5,2,0.02,61.0,22.18337,0.0,110.91498,55.45749,0.0,0.0,0.0,8,110.91498,110.91685,0.0,0.001869966,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2359.42,2061.99,841715.78,251,121,0,49,88,0.0,61.848679,11.252378,0.0,69.0,5.729469,0.0,0.0,0.0,372,1438.0966,1361.537785,0.0,-76.55881507,145.0,10638669.48,10640692.29,0.0,34.0,43.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2650000.0,145735.1983,0.0,1750000.0,147787.3929,0.0,0.0,0.0,29.0,45.0
2110.39,4691.8,154339.92,22,23,0,7,21,0.017021,9.522478,3.071639,0.1,10.0,3.210839,0.0,0.0,0.0,45,70.63845374,70.64769376,0.0,0.00924002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7696.16,200100.23,0,26,1,3,0,0.0,7.497000000000001,0.7615069999999999,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,19.79919093,0.0,19.79919093,2.0,1.3583547930000002,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.564721,0.7936340000000001,0.679177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6955.27,10908.74,516958.07,21,34,0,1,5,0.018427,21.450179,2.381236,0.018007,21.449759,3.854928,0.0,0.0,0.0,55,80.95349002,80.9620358,0.0,0.008545784,1.0,0.061178732,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.061179,0.061179,0.061179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,679.5,4439.58,1,5,0,4,1,0.54,1.014527,0.8508700000000001,4.253348,4.253348,4.253348,0.0,0.0,0.0,6,4.25334791,4.25434791,0.0,0.001,1.0,300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.6,0.0,40.8,3,1,0,1,3,101.0,101.0,101.0,0.05,54.580682,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,653.53,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
